#    object_id           flux              mu            shear.g1         shear.g2       image_pos.x      image_pos.y       halo_mass        halo_conc      halo_redshift   
            6840   4.87069664e+01   9.82965719e-01  -1.86475745e-02   8.35753469e-03   1.11914554e+03   8.66393526e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6841   4.87069664e+01   1.04439579e+00   2.78033351e-02   1.47281426e-02   4.99845639e+03   7.52935361e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6842   4.87069664e+01   1.05615858e+00   1.08081877e-02   2.82386748e-04   4.69347764e+03   2.22089157e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6843   4.87069664e+01   9.25021976e-01  -7.93037595e-03   3.98586385e-03   9.49466207e+02   4.51147559e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6845   4.87069664e+01   1.03546244e+00   6.93067037e-03  -3.94236613e-03   5.02079651e+03   3.16497294e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6846   4.87069664e+01   1.02415224e+00  -7.96875391e-03   3.19918743e-03   2.82616933e+03   1.19540103e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6847   4.87069664e+01   1.00125959e+00  -6.21450171e-03  -6.78000816e-03   1.33125439e+03   4.00066313e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6849   4.87069664e+01   1.00833909e+00  -6.51939567e-03  -1.65743208e-02   5.96934467e+03   3.22657380e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6850   4.87069664e+01   9.66335006e-01  -3.72480888e-03   6.75688242e-03   2.06809536e+03   2.31815707e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6851   4.87069664e+01   1.00420224e+00  -1.55005800e-03  -1.67613554e-03   5.69674128e+03   2.68827092e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6852   4.87069664e+01   9.87890190e-01  -1.09651115e-02   8.89141873e-03   1.20382726e+03   1.73855735e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6854   4.87069664e+01   1.00090423e+00  -2.95220449e-03   1.54475023e-02   5.91414324e+03   4.02937220e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6856   4.87069664e+01   1.00302558e+00   3.34835703e-03  -8.73635481e-03   2.03460866e+03   1.02972145e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6857   4.87069664e+01   9.47625407e-01  -8.59583377e-03   1.12735557e-02   1.29529102e+03   2.40665098e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6858   4.87069664e+01   1.01686594e+00  -6.32171331e-03   1.03220835e-03   5.91948579e+03   1.75284674e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6859   4.87069664e+01   9.58518846e-01   8.39692558e-03  -1.29911213e-02   2.48356413e+03   2.54513560e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6860   4.87069664e+01   9.78434571e-01   1.04321397e-02   8.10307745e-03   1.65544719e+03   2.77617988e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6861   4.87069664e+01   9.90168480e-01   1.45484718e-02  -5.51353925e-03   4.09123269e+03   3.68443571e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6862   4.87069664e+01   1.05448997e+00  -5.75113945e-04   6.33164356e-03   3.86785420e+03   2.97055102e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6863   4.87069664e+01   9.84255087e-01  -2.02311786e-02   3.53920671e-03   1.50516037e+03   1.05742125e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6864   4.87069664e+01   1.00157441e+00  -1.47101622e-02   6.17306645e-03   1.06816744e+03   1.59384924e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6865   4.87069664e+01   1.02373764e+00  -2.24201001e-04  -3.60543351e-03   4.78774936e+03   2.87727738e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6866   4.87069664e+01   9.67256170e-01  -7.25766696e-03   9.92776560e-03   1.91338436e+03   2.35342276e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6867   4.87069664e+01   1.01163357e+00   9.82566237e-03   8.99244569e-03   5.45490077e+03   8.79437881e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6869   4.87069664e+01   9.93953543e-01  -1.63027634e-02  -1.17378719e-02   5.63567558e+03   3.56864470e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6870   4.87069664e+01   9.86365463e-01  -2.76474528e-03   1.41742542e-03   1.14037366e+03   2.04173943e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6871   4.87069664e+01   9.92195532e-01  -7.87505311e-03  -6.26813187e-04   8.88503180e+02   1.78603151e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6872   4.87069664e+01   1.00434514e+00  -1.22574772e-03  -2.61425982e-03   5.13912964e+03   1.98817009e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6873   4.87069664e+01   1.01295112e+00  -5.31760280e-03  -9.13311184e-04   5.90138250e+03   9.84581224e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6874   4.87069664e+01   1.02316564e+00  -1.10286559e-02  -8.42297496e-03   2.75928994e+03   1.70529583e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6876   4.87069664e+01   1.01287315e+00   7.01556046e-03  -8.32731498e-04   4.16539243e+03   3.93013728e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6877   4.87069664e+01   1.01625606e+00  -4.22095892e-03   1.13664348e-02   3.30493239e+03   3.42169760e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6878   4.87069664e+01   9.81972995e-01  -2.42504171e-02   6.18034608e-03   1.62984661e+03   3.61649512e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6879   4.87069664e+01   1.00785895e+00  -3.38650101e-03  -6.82334080e-03   5.11952450e+03   2.31662545e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6880   4.87069664e+01   9.57280321e-01  -1.53853999e-02   4.05536047e-03   1.48984583e+03   2.28667426e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6881   4.87069664e+01   9.98938452e-01   6.13585094e-04   4.02718852e-03   4.48488739e+03   1.10880101e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6882   4.87069664e+01   1.02396973e+00  -5.50287571e-03   6.24596363e-03   5.12642583e+03   4.45585290e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6883   4.87069664e+01   1.00272640e+00  -2.55428017e-02   7.84187397e-04   1.38256251e+03   1.21647390e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6884   4.87069664e+01   9.54688055e-01   5.55326445e-03  -3.02328059e-03   3.23551945e+03   2.64739624e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6886   4.87069664e+01   9.98157981e-01   1.78065268e-02   2.52237993e-04   1.87864724e+03   4.09411167e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6887   4.87069664e+01   9.79082621e-01  -1.25666894e-02   1.15139656e-02   1.40093151e+03   8.76631703e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6888   4.87069664e+01   1.08206714e+00   3.98062184e-03   2.18188249e-02   4.75863220e+03   1.78338801e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6889   4.87069664e+01   9.75610702e-01  -7.03785557e-04  -4.75108540e-03   2.59886164e+03   7.70715841e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6890   4.87069664e+01   1.01321871e+00   6.59404467e-03   2.67491408e-03   3.07932918e+03   8.36162739e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6891   4.87069664e+01   1.02903612e+00  -7.25236608e-03  -1.01326031e-02   8.52812357e+02   3.16457639e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6892   4.87069664e+01   1.09029489e+00   4.54241101e-03   2.05764988e-02   4.63916513e+03   1.81647233e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6893   4.87069664e+01   1.01557998e+00  -3.35024118e-03  -8.12842090e-03   4.27346746e+03   1.23449318e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6894   4.87069664e+01   1.01160087e+00  -1.62655173e-02  -1.03348405e-02   1.48544254e+03   4.22721365e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6895   4.87069664e+01   1.05078139e+00  -6.84721651e-03   6.09813511e-03   3.60871261e+03   3.01917290e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6896   4.87069664e+01   1.04425944e+00  -8.65540309e-03   5.55805625e-03   3.49461731e+03   3.01065765e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6897   4.87069664e+01   9.94291703e-01   6.44091795e-03  -3.45942035e-03   5.72742439e+03   5.85811367e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6898   4.87069664e+01   1.02248549e+00  -1.25191531e-02   2.12265326e-03   8.01233775e+02   4.32708203e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6901   4.87069664e+01   1.04308298e+00   2.21969089e-02   1.23158976e-02   5.43882993e+03   4.60313005e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6903   4.87069664e+01   1.00605297e+00  -6.78310614e-03  -5.64063087e-03   1.20187199e+03   4.04612472e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6904   4.87069664e+01   1.05659216e+00   6.36074964e-03   1.08020075e-02   4.84666390e+03   1.95808103e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6905   4.87069664e+01   9.97206592e-01   1.84250776e-02  -4.45748367e-03   3.75536401e+03   6.17025486e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6907   4.87069664e+01   1.01539769e+00  -6.08875644e-03   4.61355517e-03   3.09494751e+03   4.43051742e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6908   4.87069664e+01   9.98538863e-01   1.22342020e-02  -9.70745197e-03   2.02465422e+03   8.03783294e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6909   4.87069664e+01   1.02173381e+00  -1.02671240e-02  -4.83529265e-03   3.20447892e+03   1.64621695e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6910   4.87069664e+01   9.99207446e-01  -1.26141805e-02   7.74352295e-03   1.10370150e+03   1.64258029e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6911   4.87069664e+01   9.90857477e-01  -9.29232074e-03  -8.51278107e-03   5.43092370e+03   2.04707802e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6912   4.87069664e+01   9.66767702e-01  -1.08224258e-02   6.01245287e-03   1.97567236e+03   2.52438184e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6913   4.87069664e+01   9.86518705e-01  -1.78075245e-02  -8.00288793e-03   6.54703728e+02   1.56965563e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6914   4.87069664e+01   1.01942776e+00  -1.72832312e-03  -1.27029857e-03   3.74629306e+03   3.96093392e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6917   4.87069664e+01   1.04046074e+00   2.42489070e-02  -6.62928094e-03   4.42669664e+03   3.75679812e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6918   4.87069664e+01   9.64859779e-01  -1.24252126e-02   1.03803645e-02   1.80618632e+03   1.98510678e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6919   4.87069664e+01   1.08064599e+00   3.15323355e-03   2.50475378e-02   4.92964270e+03   1.54264576e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6921   4.87069664e+01   1.04681918e+00  -3.46004158e-03  -2.20140092e-04   4.30722506e+03   1.48444936e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6922   4.87069664e+01   9.92778680e-01  -2.27927102e-03   4.04509188e-03   3.51659728e+03   4.15983771e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6923   4.87069664e+01   9.66911664e-01  -1.21083975e-02   6.65496372e-03   1.92985319e+03   2.61280176e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6924   4.87069664e+01   9.95175552e-01   1.81219935e-04   5.48980424e-03   5.67643134e+03   4.02828228e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6926   4.87069664e+01   9.51062674e-01   3.20040475e-03  -1.01341079e-02   2.55673462e+03   5.00114072e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6927   4.87069664e+01   1.03732870e+00  -5.17530116e-03   1.04775274e-02   5.68009138e+03   2.25705977e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6929   4.87069664e+01   1.00693333e+00  -1.20391422e-02  -8.21083278e-03   1.43350002e+03   4.12945965e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6934   4.87069664e+01   9.97750546e-01   8.32155058e-03   7.57828117e-03   4.90519638e+03   3.79622395e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6936   4.87069664e+01   9.87174069e-01  -6.23153835e-03  -3.84768147e-03   1.85307714e+03   1.03118819e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6937   4.87069664e+01   1.03524489e+00  -7.27516576e-03   3.72690602e-03   5.87153954e+03   1.90168783e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6938   4.87069664e+01   1.00314271e+00   2.57514804e-02  -3.71944772e-03   2.10255175e+03   3.69090691e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6939   4.87069664e+01   1.02781400e+00  -1.54757232e-02  -1.15671575e-02   1.98530818e+03   1.36065317e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6940   4.87069664e+01   9.36927843e-01  -1.52739574e-02   3.84916984e-03   1.01678555e+03   2.12545616e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6941   4.87069664e+01   9.88343348e-01  -6.38285041e-03  -8.37009135e-03   5.28637140e+03   2.00768292e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6942   4.87069664e+01   1.03212578e+00   4.38455151e-03  -4.98505698e-03   5.22750561e+03   3.21397827e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6945   4.87069664e+01   1.01137632e+00  -2.09468440e-02  -1.18816224e-02   1.36192404e+03   4.44645467e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6946   4.87069664e+01   9.89970710e-01  -7.22231170e-03  -2.34441579e-03   8.34663542e+02   1.85424988e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6947   4.87069664e+01   9.77512755e-01  -1.54382769e-03  -1.31970762e-02   6.04185039e+03   2.69856155e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6948   4.87069664e+01   1.00213632e+00  -2.74803430e-02  -2.68680321e-03   9.89430052e+02   1.24383655e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6950   4.87069664e+01   1.02605640e+00   2.77445678e-03   1.09551548e-02   3.63100824e+03   3.42757977e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6951   4.87069664e+01   1.00180179e+00   1.74987048e-02  -9.16084865e-03   4.16427783e+03   3.67119988e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6952   4.87069664e+01   1.03609957e+00   7.56585065e-03  -3.66597472e-03   5.10754545e+03   3.01289512e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6953   4.87069664e+01   1.00948466e+00  -2.97878244e-02   1.04841578e-04   1.86870083e+03   3.30016747e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6954   4.87069664e+01   1.01260266e+00  -4.14616068e-03   6.65713254e-04   3.34697031e+03   2.51962660e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6955   4.87069664e+01   9.76475719e-01   1.23548832e-02   7.00376952e-03   4.23019357e+03   3.44721195e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6956   4.87069664e+01   9.96588864e-01  -2.24124443e-02   6.45327884e-03   1.30515314e+03   1.56877730e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6957   4.87069664e+01   1.03446444e+00   1.61932603e-02  -1.37049814e-02   4.52535866e+03   4.45769633e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6958   4.87069664e+01   9.91093232e-01  -8.07995425e-05  -3.49410716e-03   1.05256934e+03   2.39143331e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6959   4.87069664e+01   1.00818125e+00  -1.11667516e-03   8.86600472e-03   4.32532413e+03   2.39484933e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6960   4.87069664e+01   1.02158847e+00  -1.16494901e-02   2.65338051e-03   3.13656421e+03   1.94040674e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6961   4.87069664e+01   9.97337138e-01  -2.95249132e-02   7.11502195e-03   1.57332843e+03   3.46089268e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6962   4.87069664e+01   1.03473626e+00  -1.28090933e-02  -8.60055608e-03   3.72747341e+03   1.84284838e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6963   4.87069664e+01   1.07762485e+00   1.07111991e-02   2.54998692e-02   4.90503870e+03   1.28635911e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6964   4.87069664e+01   9.69678649e-01  -1.05626909e-02  -4.34239369e-04   6.33305777e+02   2.33187164e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6965   4.87069664e+01   1.01215616e+00   1.25719990e-02   9.52221714e-03   5.67221383e+03   3.05580495e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6966   4.87069664e+01   1.04795299e+00  -6.41967222e-03   9.07010590e-03   5.88992593e+03   2.05097765e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6967   4.87069664e+01   9.38858028e-01  -1.60526638e-02   5.38173344e-03   1.08733461e+03   1.52281160e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6968   4.87069664e+01   1.02825942e+00  -5.65271255e-03  -8.05943413e-03   3.99658259e+03   1.50956327e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6969   4.87069664e+01   1.01176665e+00  -9.03472761e-03   1.03338118e-02   7.29484938e+02   3.97426467e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6971   4.87069664e+01   9.47939130e-01  -1.62331827e-02   4.54467897e-03   1.45167054e+03   1.97817584e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6972   4.87069664e+01   1.01289878e+00   1.80302917e-03  -1.44600098e-03   2.45261502e+03   2.57783224e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6975   4.87069664e+01   1.00823097e+00  -3.64618032e-03  -4.28140810e-03   1.19733658e+03   3.87165009e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6976   4.87069664e+01   1.04099356e+00  -1.18009627e-02  -5.07757116e-03   3.57748728e+03   1.79007273e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6977   4.87069664e+01   1.02579379e+00  -1.10224702e-02   4.11072220e-03   3.15221360e+03   3.00123640e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6978   4.87069664e+01   1.08276766e+00   3.15675305e-04   1.07156690e-02   4.35098877e+03   1.77834842e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6980   4.87069664e+01   9.74426388e-01   2.71944727e-03   9.60426180e-03   1.64446493e+03   5.50415444e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6981   4.87069664e+01   9.94132929e-01  -2.04603928e-02  -1.90865447e-03   6.97194538e+02   8.50344870e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6982   4.87069664e+01   1.00485443e+00   8.86360624e-03   3.89635488e-03   5.70521961e+03   4.09732928e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6983   4.87069664e+01   1.06449485e+00  -6.67790613e-03   4.43996305e-03   3.84811556e+03   3.14225323e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6984   4.87069664e+01   1.00543409e+00  -8.40204144e-03  -1.23928545e-02   7.38348444e+02   2.93838337e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6985   4.87069664e+01   1.07474467e+00  -1.03826670e-03   7.31203846e-03   4.30801535e+03   1.73927927e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6986   4.87069664e+01   9.84956262e-01  -9.71083066e-03   1.13583248e-03   2.27534790e+03   2.62192034e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6987   4.87069664e+01   1.02779250e+00   2.18796658e-03  -1.44149416e-04   5.27137475e+03   2.90007979e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6988   4.87069664e+01   1.00277374e+00  -1.31889978e-02   6.50260228e-03   1.27283488e+03   3.02334236e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6989   4.87069664e+01   1.02770126e+00  -6.12673898e-03  -7.85508514e-03   3.35510729e+03   1.53725445e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6990   4.87069664e+01   1.01778088e+00  -2.20639635e-03   1.01989668e-02   2.24895869e+03   4.15630840e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6991   4.87069664e+01   9.99136587e-01   7.50148046e-03   7.85570473e-03   4.62158829e+03   1.01131807e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6992   4.87069664e+01   1.04940274e+00   1.44542419e-02  -6.48856372e-03   4.44400959e+03   4.21897628e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6993   4.87069664e+01   1.00219750e+00  -7.42398065e-03   4.79108818e-03   2.36239560e+03   2.74626950e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6994   4.87069664e+01   1.01626703e+00  -8.43356577e-03   4.54849989e-03   8.32556036e+02   4.47416723e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6995   4.87069664e+01   1.04171215e+00  -3.85270640e-03  -2.69857442e-03   2.47958472e+03   1.46150007e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6996   4.87069664e+01   1.00388320e+00  -2.54764183e-02  -4.33684532e-03   1.84824093e+03   1.64661327e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6998   4.87069664e+01   1.03201604e+00  -7.67602489e-03   2.45281061e-03   3.40635534e+03   2.84209377e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            6999   4.87069664e+01   1.01659140e+00  -3.11735654e-03   3.81543312e-03   9.97194129e+02   3.88130120e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7001   4.87069664e+01   1.00288603e+00  -3.16550794e-02  -7.90625944e-03   1.77232102e+03   1.49409327e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7002   4.87069664e+01   9.99492445e-01  -6.66039223e-04  -5.83739417e-03   3.28003502e+03   4.05661071e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7003   4.87069664e+01   9.78422233e-01  -1.71516687e-02   4.99126382e-03   1.54500179e+03   1.00229410e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7004   4.87069664e+01   1.04169322e+00   3.71691046e-03   9.79042294e-03   3.92292675e+03   2.28362806e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7005   4.87069664e+01   1.04743337e+00   2.11813555e-02  -3.18446756e-03   4.58092373e+03   3.97414843e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7007   4.87069664e+01   1.00069254e+00   1.01051275e-02  -1.64616016e-02   3.06113133e+03   2.48494931e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7009   4.87069664e+01   9.92878415e-01  -4.80535827e-03  -5.04322585e-03   5.96839225e+03   1.42155472e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7010   4.87069664e+01   9.89895385e-01  -9.15274376e-03  -1.03144505e-02   5.42741363e+03   2.00679016e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7011   4.87069664e+01   9.97604670e-01   1.11558510e-02   5.56189717e-03   4.79428795e+03   1.69413980e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7012   4.87069664e+01   1.04860487e+00   1.25556554e-02  -1.00593665e-03   4.34474097e+03   4.08256575e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7013   4.87069664e+01   9.96897604e-01  -2.13547958e-02  -2.29572803e-03   9.11989964e+02   1.48764235e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7014   4.87069664e+01   1.08785136e+00   7.27144846e-03   1.54645059e-02   4.58848841e+03   1.96878346e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7016   4.87069664e+01   9.65926724e-01  -6.89762010e-03   1.27530193e-02   1.86591849e+03   2.20077455e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7017   4.87069664e+01   1.02574361e+00  -2.55626293e-03   8.65352245e-03   3.64430293e+03   2.54569038e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7019   4.87069664e+01   1.02255008e+00  -6.64424023e-03   3.58342170e-04   6.88931391e+02   4.44718754e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7020   4.87069664e+01   9.75488451e-01  -9.93134145e-03   1.36381852e-02   1.33892134e+03   7.92898378e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7022   4.87069664e+01   1.01102254e+00  -5.45409128e-03  -1.07298794e-02   3.17131701e+03   1.38911085e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7023   4.87069664e+01   1.02407454e+00  -2.53585534e-04  -1.03637097e-02   3.94710371e+03   1.30397644e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7024   4.87069664e+01   9.71187381e-01   5.08711089e-03  -6.11266838e-03   4.44340927e+03   6.49913734e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7025   4.87069664e+01   1.05461436e+00   6.64853178e-03   1.73003402e-04   4.34442310e+03   3.11675416e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7026   4.87069664e+01   9.99368634e-01   1.94250863e-02  -5.03339242e-03   3.79832219e+03   5.53739187e+01   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7027   4.87069664e+01   1.01045167e+00   3.73048729e-03   1.09625213e-02   4.59460464e+03   1.10016077e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7028   4.87069664e+01   1.00107911e+00   1.95727278e-02  -1.35104574e-03   1.92154004e+03   4.22791794e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7029   4.87069664e+01   1.01651169e+00  -1.51548833e-02  -1.55019253e-03   3.02420031e+03   1.83087385e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7030   4.87069664e+01   9.94482146e-01  -4.96719586e-03   1.62027402e-03   9.53056589e+02   1.83507019e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7033   4.87069664e+01   1.02005644e+00   5.24787298e-03  -7.25851532e-03   3.77081842e+03   1.18855928e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7034   4.87069664e+01   1.00287288e+00  -5.39441993e-05  -3.78740827e-03   3.40388425e+03   9.59007998e+02   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7035   4.87069664e+01   1.06783914e+00   1.03385111e-02   6.29122465e-03   4.66642495e+03   2.11832243e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7036   4.87069664e+01   9.90877403e-01  -3.87407971e-03   1.40486256e-04   5.66970806e+03   3.87351127e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
            7037   4.87069664e+01   9.74720569e-01   2.96959525e-03  -1.88475510e-03   2.29504331e+03   2.33028920e+03   7.00000000e+14   4.00000000e+00   2.50000000e-01
